Postcode,State,Fuel Type,Registrations as at 31 January 2022,Total personal income (weekly),Age,Population,Income_Midpoint,Age_Midpoint
3175,VIC,Hybrid,1188, Negative/Nil income, 65-74 years,446,0,69.5
3175,VIC,Hybrid,1188," $1,500-$1,749", 85 years and over,10,1624.5,85+
3175,VIC,Hybrid,1188," $1,500-$1,749", 45-54 years,338,1624.5,49.5
3175,VIC,Hybrid,1188, Not stated, 85 years and over,206,0,85+
3175,VIC,Hybrid,1188," $1,000-$1,249", 55-64 years,510,1124.5,59.5
3175,VIC,Hybrid,1188, $150-$299, 35-44 years,336,224.5,39.5
3175,VIC,Hybrid,1188," $3,500 or more", 25-34 years,50,3500+,29.5
3175,VIC,Hybrid,1188," $1,750-$1,999", 85 years and over,3,1874.5,85+
3175,VIC,Hybrid,1188, Not stated, 65-74 years,385,0,69.5
3175,VIC,Hybrid,1188, $150-$299, 20-24 years,379,224.5,22.0
3175,VIC,Hybrid,1188, $300-$399, 75-84 years,683,349.5,79.5
3175,VIC,Hybrid,1188, Negative/Nil income, 45-54 years,546,0,49.5
3175,VIC,Hybrid,1188, $800-$999, 35-44 years,942,899.5,39.5
3175,VIC,Hybrid,1188," $1,000-$1,249", 75-84 years,47,1124.5,79.5
3175,VIC,Hybrid,1188, Negative/Nil income, 75-84 years,201,0,79.5
3175,VIC,Hybrid,1188, Negative/Nil income, 15-19 years,1519,0,17.0
3175,VIC,Hybrid,1188, Not stated, 45-54 years,521,0,49.5
3175,VIC,Hybrid,1188," $1,000-$1,249", 85 years and over,16,1124.5,85+
3175,VIC,Hybrid,1188," $1,750-$1,999", 15-19 years,3,1874.5,17.0
3175,VIC,Hybrid,1188, $1-$149, 55-64 years,126,75.0,59.5
3175,VIC,Hybrid,1188," $1,000-$1,249", 20-24 years,317,1124.5,22.0
3175,VIC,Hybrid,1188, $300-$399, 15-19 years,104,349.5,17.0
3175,VIC,Hybrid,1188," $3,000-$3499", 25-34 years,53,3249.5,29.5
3175,VIC,Hybrid,1188, Total, 25-34 years,9625,0,29.5
3175,VIC,Hybrid,1188, Negative/Nil income, 85 years and over,80,0,85+
3175,VIC,Hybrid,1188, Negative/Nil income, 20-24 years,475,0,22.0
3175,VIC,Hybrid,1188, $150-$299, 85 years and over,76,224.5,85+
3175,VIC,Hybrid,1188, $500-$649, 25-34 years,630,574.5,29.5
3175,VIC,Hybrid,1188," $3,000-$3499", 35-44 years,76,3249.5,39.5
3175,VIC,Hybrid,1188," $1,000-$1,249", 25-34 years,1416,1124.5,29.5
3175,VIC,Hybrid,1188," $1,500-$1,749", 25-34 years,577,1624.5,29.5
3175,VIC,Hybrid,1188, $500-$649, 85 years and over,130,574.5,85+
3175,VIC,Hybrid,1188, $500-$649, 15-19 years,64,574.5,17.0
3175,VIC,Hybrid,1188, Not stated, 35-44 years,740,0,39.5
3175,VIC,Hybrid,1188, $1-$149, 35-44 years,133,75.0,39.5
3175,VIC,Hybrid,1188, Not stated, 25-34 years,960,0,29.5
3175,VIC,Hybrid,1188, $500-$649, 35-44 years,482,574.5,39.5
3175,VIC,Hybrid,1188, $300-$399, 20-24 years,294,349.5,22.0
3175,VIC,Hybrid,1188," $1,000-$1,249", 65-74 years,146,1124.5,69.5
3175,VIC,Hybrid,1188, $500-$649, 75-84 years,300,574.5,79.5
3175,VIC,Hybrid,1188, Negative/Nil income, 55-64 years,639,0,59.5
3175,VIC,Hybrid,1188, $150-$299, 45-54 years,292,224.5,49.5
3175,VIC,Hybrid,1188, $300-$399, 85 years and over,221,349.5,85+
3175,VIC,Hybrid,1188, $300-$399, 45-54 years,459,349.5,49.5
3175,VIC,Hybrid,1188," $3,000-$3499", 20-24 years,3,3249.5,22.0
3175,VIC,Hybrid,1188," $1,500-$1,749", 55-64 years,205,1624.5,59.5
3175,VIC,Hybrid,1188," $1,500-$1,749", 75-84 years,27,1624.5,79.5
3175,VIC,Hybrid,1188, $1-$149, 15-19 years,443,75.0,17.0
3175,VIC,Hybrid,1188, $650-$799, 75-84 years,143,724.5,79.5
3175,VIC,Hybrid,1188, $300-$399, 65-74 years,925,349.5,69.5
3175,VIC,Hybrid,1188, Negative/Nil income, 35-44 years,791,0,39.5
3175,VIC,Hybrid,1188, Not stated, 75-84 years,341,0,79.5
3175,VIC,Hybrid,1188," $1,500-$1,749", 65-74 years,66,1624.5,69.5
3175,VIC,Hybrid,1188," $2,000-$2,999", 20-24 years,13,2499.5,22.0
3175,VIC,Hybrid,1188, $400-$499, 15-19 years,54,449.5,17.0
3175,VIC,Hybrid,1188, $400-$499, 75-84 years,688,449.5,79.5
3175,VIC,Hybrid,1188, $150-$299, 55-64 years,331,224.5,59.5
3175,VIC,Hybrid,1188, Total, 65-74 years,4447,0,69.5
3175,VIC,Hybrid,1188, $1-$149, 20-24 years,150,75.0,22.0
3175,VIC,Hybrid,1188, $650-$799, 25-34 years,783,724.5,29.5
3175,VIC,Hybrid,1188," $1,500-$1,749", 15-19 years,3,1624.5,17.0
3175,VIC,Hybrid,1188, $800-$999, 65-74 years,227,899.5,69.5
3175,VIC,Hybrid,1188, Total, 55-64 years,5326,0,59.5
3175,VIC,Hybrid,1188," $1,750-$1,999", 45-54 years,213,1874.5,49.5
3175,VIC,Hybrid,1188, $650-$799, 35-44 years,688,724.5,39.5
3175,VIC,Hybrid,1188," $3,000-$3499", 45-54 years,38,3249.5,49.5
3175,VIC,Hybrid,1188, $800-$999, 75-84 years,69,899.5,79.5
3175,VIC,Hybrid,1188," $1,750-$1,999", 55-64 years,116,1874.5,59.5
3175,VIC,Hybrid,1188, Negative/Nil income, 25-34 years,1011,0,29.5
3175,VIC,Hybrid,1188," $1,250-$1,499", 75-84 years,17,1374.5,79.5
3175,VIC,Hybrid,1188, $1-$149, 65-74 years,124,75.0,69.5
3175,VIC,Hybrid,1188," $3,000-$3499", 75-84 years,5,3249.5,79.5
3175,VIC,Hybrid,1188, $400-$499, 25-34 years,429,449.5,29.5
3175,VIC,Hybrid,1188, $800-$999, 20-24 years,401,899.5,22.0
3175,VIC,Hybrid,1188," $2,000-$2,999", 35-44 years,384,2499.5,39.5
3175,VIC,Hybrid,1188," $1,250-$1,499", 45-54 years,476,1374.5,49.5
3175,VIC,Hybrid,1188, $500-$649, 45-54 years,461,574.5,49.5
3175,VIC,Hybrid,1188," $1,000-$1,249", 15-19 years,13,1124.5,17.0
3175,VIC,Hybrid,1188, Total, 75-84 years,2828,0,79.5
3175,VIC,Hybrid,1188," $1,250-$1,499", 25-34 years,879,1374.5,29.5
3175,VIC,Hybrid,1188," $3,500 or more", 45-54 years,50,3500+,49.5
3175,VIC,Hybrid,1188," $2,000-$2,999", 55-64 years,159,2499.5,59.5
3175,VIC,Hybrid,1188, Total, 15-19 years,2830,0,17.0
3175,VIC,Hybrid,1188," $1,750-$1,999", 20-24 years,29,1874.5,22.0
3175,VIC,Hybrid,1188, $650-$799, 85 years and over,45,724.5,85+
3175,VIC,Hybrid,1188," $1,250-$1,499", 55-64 years,320,1374.5,59.5
3175,VIC,Hybrid,1188," $1,750-$1,999", 75-84 years,5,1874.5,79.5
3175,VIC,Hybrid,1188, $150-$299, 25-34 years,383,224.5,29.5
3175,VIC,Hybrid,1188," $3,500 or more", 65-74 years,18,3500+,69.5
3175,VIC,Hybrid,1188, $400-$499, 45-54 years,372,449.5,49.5
3175,VIC,Hybrid,1188, Total, 35-44 years,7909,0,39.5
3175,VIC,Hybrid,1188," $1,500-$1,749", 35-44 years,514,1624.5,39.5
3175,VIC,Hybrid,1188, $650-$799, 65-74 years,274,724.5,69.5
3175,VIC,Hybrid,1188," $1,250-$1,499", 65-74 years,83,1374.5,69.5
3175,VIC,Hybrid,1188," $1,750-$1,999", 65-74 years,30,1874.5,69.5
3175,VIC,Hybrid,1188," $3,500 or more", 75-84 years,7,3500+,79.5
3175,VIC,Hybrid,1188, $650-$799, 55-64 years,379,724.5,59.5
3175,VIC,Hybrid,1188, $1-$149, 45-54 years,87,75.0,49.5
3175,VIC,Hybrid,1188, $500-$649, 20-24 years,374,574.5,22.0
3175,VIC,Hybrid,1188, $400-$499, 55-64 years,456,449.5,59.5
3175,VIC,Hybrid,1188, Total, 45-54 years,6032,0,49.5
3175,VIC,Hybrid,1188, Total, 20-24 years,3630,0,22.0
3175,VIC,Hybrid,1188, Total, 85 years and over,1233,0,85+
3175,VIC,Hybrid,1188," $3,500 or more", 20-24 years,4,3500+,22.0
3175,VIC,Hybrid,1188," $2,000-$2,999", 65-74 years,33,2499.5,69.5
3175,VIC,Hybrid,1188," $3,500 or more", 85 years and over,7,3500+,85+
3175,VIC,Hybrid,1188, $150-$299, 75-84 years,213,224.5,79.5
3175,VIC,Hybrid,1188," $1,250-$1,499", 35-44 years,684,1374.5,39.5
3175,VIC,Hybrid,1188," $1,750-$1,999", 25-34 years,336,1874.5,29.5
3175,VIC,Hybrid,1188, Not stated, 55-64 years,453,0,59.5
3175,VIC,Hybrid,1188, $800-$999, 25-34 years,1213,899.5,29.5
3175,VIC,Hybrid,1188," $3,500 or more", 55-64 years,41,3500+,59.5
3175,VIC,Hybrid,1188," $2,000-$2,999", 25-34 years,330,2499.5,29.5
3175,VIC,Hybrid,1188, $150-$299, 15-19 years,311,224.5,17.0
3175,VIC,Hybrid,1188, $400-$499, 35-44 years,368,449.5,39.5
3175,VIC,Hybrid,1188, $800-$999, 45-54 years,715,899.5,49.5
3175,VIC,Hybrid,1188," $1,250-$1,499", 20-24 years,154,1374.5,22.0
3175,VIC,Hybrid,1188, $400-$499, 85 years and over,412,449.5,85+
3175,VIC,Hybrid,1188," $2,000-$2,999", 45-54 years,221,2499.5,49.5
3175,VIC,Hybrid,1188," $3,500 or more", 35-44 years,60,3500+,39.5
3175,VIC,Hybrid,1188, $1-$149, 75-84 years,66,75.0,79.5
3175,VIC,Hybrid,1188, $650-$799, 15-19 years,43,724.5,17.0
3175,VIC,Hybrid,1188, $400-$499, 20-24 years,284,449.5,22.0
4350,QLD,Hybrid,1183," $1,750-$1,999", 65-74 years,212,1874.5,69.5
4350,QLD,Hybrid,1183, Negative/Nil income, 65-74 years,652,0,69.5
4350,QLD,Hybrid,1183, $800-$999, 25-34 years,2075,899.5,29.5
4350,QLD,Hybrid,1183," $1,000-$1,249", 15-19 years,78,1124.5,17.0
4350,QLD,Hybrid,1183, $1-$149, 45-54 years,167,75.0,49.5
4350,QLD,Hybrid,1183, $500-$649, 75-84 years,1087,574.5,79.5
4350,QLD,Hybrid,1183, $400-$499, 35-44 years,571,449.5,39.5
4350,QLD,Hybrid,1183, Total, 25-34 years,15863,0,29.5
4350,QLD,Hybrid,1183," $1,750-$1,999", 55-64 years,754,1874.5,59.5
4350,QLD,Hybrid,1183," $1,250-$1,499", 55-64 years,967,1374.5,59.5
4350,QLD,Hybrid,1183, Negative/Nil income, 15-19 years,2616,0,17.0
4350,QLD,Hybrid,1183, $500-$649, 85 years and over,423,574.5,85+
4350,QLD,Hybrid,1183," $1,500-$1,749", 20-24 years,277,1624.5,22.0
4350,QLD,Hybrid,1183, $650-$799, 45-54 years,936,724.5,49.5
4350,QLD,Hybrid,1183, Not stated, 35-44 years,731,0,39.5
4350,QLD,Hybrid,1183, $650-$799, 35-44 years,1089,724.5,39.5
4350,QLD,Hybrid,1183, Total, 75-84 years,7612,0,79.5
4350,QLD,Hybrid,1183, $500-$649, 25-34 years,1095,574.5,29.5
4350,QLD,Hybrid,1183, $150-$299, 35-44 years,456,224.5,39.5
4350,QLD,Hybrid,1183, Not stated, 85 years and over,509,0,85+
4350,QLD,Hybrid,1183, $300-$399, 75-84 years,1582,349.5,79.5
4350,QLD,Hybrid,1183, $650-$799, 65-74 years,1015,724.5,69.5
4350,QLD,Hybrid,1183," $1,750-$1,999", 85 years and over,14,1874.5,85+
4350,QLD,Hybrid,1183, $300-$399, 15-19 years,404,349.5,17.0
4350,QLD,Hybrid,1183," $1,500-$1,749", 45-54 years,1125,1624.5,49.5
4350,QLD,Hybrid,1183," $3,000-$3499", 25-34 years,134,3249.5,29.5
4350,QLD,Hybrid,1183, $1-$149, 20-24 years,182,75.0,22.0
4350,QLD,Hybrid,1183, $800-$999, 55-64 years,1174,899.5,59.5
4350,QLD,Hybrid,1183, $400-$499, 15-19 years,354,449.5,17.0
4350,QLD,Hybrid,1183," $3,000-$3499", 75-84 years,18,3249.5,79.5
4350,QLD,Hybrid,1183, $300-$399, 55-64 years,889,349.5,59.5
4350,QLD,Hybrid,1183," $1,250-$1,499", 25-34 years,1746,1374.5,29.5
4350,QLD,Hybrid,1183," $3,500 or more", 45-54 years,474,3500+,49.5
4350,QLD,Hybrid,1183," $1,500-$1,749", 65-74 years,296,1624.5,69.5
4350,QLD,Hybrid,1183," $1,000-$1,249", 75-84 years,254,1124.5,79.5
4350,QLD,Hybrid,1183, $300-$399, 25-34 years,724,349.5,29.5
4350,QLD,Hybrid,1183, $500-$649, 45-54 years,797,574.5,49.5
4350,QLD,Hybrid,1183, $1-$149, 15-19 years,1750,75.0,17.0
4350,QLD,Hybrid,1183, $650-$799, 20-24 years,1090,724.5,22.0
4350,QLD,Hybrid,1183, Not stated, 65-74 years,704,0,69.5
4350,QLD,Hybrid,1183," $1,250-$1,499", 85 years and over,38,1374.5,85+
4350,QLD,Hybrid,1183, Negative/Nil income, 25-34 years,635,0,29.5
4350,QLD,Hybrid,1183," $1,750-$1,999", 35-44 years,867,1874.5,39.5
4350,QLD,Hybrid,1183," $1,000-$1,249", 45-54 years,1551,1124.5,49.5
4350,QLD,Hybrid,1183, $300-$399, 20-24 years,558,349.5,22.0
4350,QLD,Hybrid,1183," $3,500 or more", 20-24 years,13,3500+,22.0
4350,QLD,Hybrid,1183, $300-$399, 35-44 years,561,349.5,39.5
4350,QLD,Hybrid,1183," $3,000-$3499", 55-64 years,231,3249.5,59.5
4350,QLD,Hybrid,1183, $400-$499, 65-74 years,1899,449.5,69.5
4350,QLD,Hybrid,1183, $150-$299, 65-74 years,716,224.5,69.5
4350,QLD,Hybrid,1183, Total, 45-54 years,13213,0,49.5
4350,QLD,Hybrid,1183," $1,000-$1,249", 35-44 years,1730,1124.5,39.5
4350,QLD,Hybrid,1183," $3,000-$3499", 65-74 years,59,3249.5,69.5
4350,QLD,Hybrid,1183, Negative/Nil income, 85 years and over,128,0,85+
4350,QLD,Hybrid,1183," $1,000-$1,249", 85 years and over,57,1124.5,85+
4350,QLD,Hybrid,1183, $1-$149, 25-34 years,185,75.0,29.5
4350,QLD,Hybrid,1183," $1,500-$1,749", 75-84 years,119,1624.5,79.5
4350,QLD,Hybrid,1183," $3,000-$3499", 35-44 years,251,3249.5,39.5
4350,QLD,Hybrid,1183, $650-$799, 75-84 years,594,724.5,79.5
4350,QLD,Hybrid,1183," $1,750-$1,999", 75-84 years,59,1874.5,79.5
4350,QLD,Hybrid,1183, $1-$149, 55-64 years,312,75.0,59.5
4350,QLD,Hybrid,1183, $300-$399, 45-54 years,650,349.5,49.5
4350,QLD,Hybrid,1183," $1,000-$1,249", 20-24 years,919,1124.5,22.0
4350,QLD,Hybrid,1183, Not stated, 55-64 years,646,0,59.5
4350,QLD,Hybrid,1183, $300-$399, 85 years and over,450,349.5,85+
4350,QLD,Hybrid,1183, Not stated, 15-19 years,401,0,17.0
4350,QLD,Hybrid,1183," $1,750-$1,999", 15-19 years,9,1874.5,17.0
4350,QLD,Hybrid,1183, Negative/Nil income, 55-64 years,844,0,59.5
4350,QLD,Hybrid,1183," $1,000-$1,249", 65-74 years,708,1124.5,69.5
4350,QLD,Hybrid,1183," $1,750-$1,999", 25-34 years,852,1874.5,29.5
4350,QLD,Hybrid,1183, Negative/Nil income, 35-44 years,549,0,39.5
4350,QLD,Hybrid,1183," $3,000-$3499", 85 years and over,10,3249.5,85+
4350,QLD,Hybrid,1183, $500-$649, 55-64 years,941,574.5,59.5
4350,QLD,Hybrid,1183, $300-$399, 65-74 years,1893,349.5,69.5
4350,QLD,Hybrid,1183, $1-$149, 75-84 years,156,75.0,79.5
4350,QLD,Hybrid,1183, $650-$799, 15-19 years,303,724.5,17.0
4350,QLD,Hybrid,1183, $150-$299, 85 years and over,158,224.5,85+
4350,QLD,Hybrid,1183, $150-$299, 20-24 years,546,224.5,22.0
4350,QLD,Hybrid,1183," $1,250-$1,499", 45-54 years,1237,1374.5,49.5
4350,QLD,Hybrid,1183," $3,500 or more", 55-64 years,331,3500+,59.5
4350,QLD,Hybrid,1183, $650-$799, 55-64 years,906,724.5,59.5
4350,QLD,Hybrid,1183," $3,000-$3499", 20-24 years,12,3249.5,22.0
4350,QLD,Hybrid,1183," $1,500-$1,749", 85 years and over,37,1624.5,85+
4350,QLD,Hybrid,1183," $2,000-$2,999", 35-44 years,1385,2499.5,39.5
4350,QLD,Hybrid,1183, Negative/Nil income, 75-84 years,264,0,79.5
4350,QLD,Hybrid,1183," $3,500 or more", 65-74 years,158,3500+,69.5
4350,QLD,Hybrid,1183, $150-$299, 75-84 years,379,224.5,79.5
4350,QLD,Hybrid,1183, Not stated, 25-34 years,937,0,29.5
4350,QLD,Hybrid,1183, $400-$499, 45-54 years,667,449.5,49.5
4350,QLD,Hybrid,1183," $1,500-$1,749", 25-34 years,1400,1624.5,29.5
4350,QLD,Hybrid,1183, $800-$999, 85 years and over,116,899.5,85+
4350,QLD,Hybrid,1183, $500-$649, 15-19 years,391,574.5,17.0
4350,QLD,Hybrid,1183, $500-$649, 20-24 years,847,574.5,22.0
4350,QLD,Hybrid,1183, $1-$149, 35-44 years,175,75.0,39.5
4350,QLD,Hybrid,1183, Total, 15-19 years,7608,0,17.0
4350,QLD,Hybrid,1183," $3,500 or more", 15-19 years,6,3500+,17.0
4350,QLD,Hybrid,1183," $2,000-$2,999", 55-64 years,1015,2499.5,59.5
4350,QLD,Hybrid,1183, Not stated, 45-54 years,701,0,49.5
4350,QLD,Hybrid,1183, $500-$649, 65-74 years,1532,574.5,69.5
4350,QLD,Hybrid,1183, $800-$999, 20-24 years,1276,899.5,22.0
4350,QLD,Hybrid,1183, Not stated, 20-24 years,503,0,22.0
4350,QLD,Hybrid,1183," $1,000-$1,249", 55-64 years,1465,1124.5,59.5
4350,QLD,Hybrid,1183, $400-$499, 25-34 years,677,449.5,29.5
4350,QLD,Hybrid,1183, $800-$999, 35-44 years,1486,899.5,39.5
4350,QLD,Hybrid,1183, $1-$149, 65-74 years,313,75.0,69.5
4350,QLD,Hybrid,1183, $1-$149, 85 years and over,81,75.0,85+
4350,QLD,Hybrid,1183, Negative/Nil income, 45-54 years,544,0,49.5
4350,QLD,Hybrid,1183, $650-$799, 85 years and over,210,724.5,85+
4350,QLD,Hybrid,1183," $1,750-$1,999", 20-24 years,128,1874.5,22.0
4350,QLD,Hybrid,1183," $1,500-$1,749", 55-64 years,803,1624.5,59.5
4350,QLD,Hybrid,1183," $2,000-$2,999", 15-19 years,7,2499.5,17.0
4350,QLD,Hybrid,1183, Total, 55-64 years,12714,0,59.5
4350,QLD,Hybrid,1183," $1,250-$1,499", 20-24 years,525,1374.5,22.0
4350,QLD,Hybrid,1183, $800-$999, 65-74 years,789,899.5,69.5
4350,QLD,Hybrid,1183, $150-$299, 55-64 years,477,224.5,59.5
4350,QLD,Hybrid,1183," $3,500 or more", 25-34 years,131,3500+,29.5
4350,QLD,Hybrid,1183, $150-$299, 45-54 years,404,224.5,49.5
4350,QLD,Hybrid,1183, $400-$499, 75-84 years,1820,449.5,79.5
4350,QLD,Hybrid,1183," $1,250-$1,499", 15-19 years,27,1374.5,17.0
4350,QLD,Hybrid,1183," $2,000-$2,999", 75-84 years,48,2499.5,79.5
4350,QLD,Hybrid,1183, $650-$799, 25-34 years,1408,724.5,29.5
4350,QLD,Hybrid,1183, Total, 65-74 years,11584,0,69.5
4350,QLD,Hybrid,1183," $3,500 or more", 85 years and over,28,3500+,85+
4350,QLD,Hybrid,1183," $1,000-$1,249", 25-34 years,2318,1124.5,29.5
4350,QLD,Hybrid,1183," $2,000-$2,999", 85 years and over,26,2499.5,85+
4350,QLD,Hybrid,1183, $800-$999, 75-84 years,380,899.5,79.5
4350,QLD,Hybrid,1183, $800-$999, 15-19 years,223,899.5,17.0
4350,QLD,Hybrid,1183, $400-$499, 55-64 years,955,449.5,59.5
4350,QLD,Hybrid,1183," $1,250-$1,499", 75-84 years,110,1374.5,79.5
4350,QLD,Hybrid,1183," $2,000-$2,999", 20-24 years,79,2499.5,22.0
4350,QLD,Hybrid,1183," $1,250-$1,499", 65-74 years,422,1374.5,69.5
4350,QLD,Hybrid,1183," $3,000-$3499", 45-54 years,279,3249.5,49.5
4350,QLD,Hybrid,1183, $400-$499, 85 years and over,989,449.5,85+
4350,QLD,Hybrid,1183," $3,500 or more", 75-84 years,59,3500+,79.5
4350,QLD,Hybrid,1183, Negative/Nil income, 20-24 years,383,0,22.0
4350,QLD,Hybrid,1183, $800-$999, 45-54 years,1270,899.5,49.5
4350,QLD,Hybrid,1183," $1,500-$1,749", 35-44 years,1162,1624.5,39.5
4350,QLD,Hybrid,1183," $1,750-$1,999", 45-54 years,921,1874.5,49.5
4350,QLD,Hybrid,1183, Total, 35-44 years,13656,0,39.5
4350,QLD,Hybrid,1183," $2,000-$2,999", 25-34 years,1004,2499.5,29.5
4350,QLD,Hybrid,1183," $1,500-$1,749", 15-19 years,11,1624.5,17.0
4350,QLD,Hybrid,1183, $150-$299, 15-19 years,1032,224.5,17.0
4350,QLD,Hybrid,1183," $2,000-$2,999", 65-74 years,227,2499.5,69.5
4350,QLD,Hybrid,1183, $500-$649, 35-44 years,894,574.5,39.5
4350,QLD,Hybrid,1183, $150-$299, 25-34 years,550,224.5,29.5
4350,QLD,Hybrid,1183," $2,000-$2,999", 45-54 years,1494,2499.5,49.5
4350,QLD,Hybrid,1183," $1,250-$1,499", 35-44 years,1333,1374.5,39.5
4350,QLD,Hybrid,1183, Total, 20-24 years,7849,0,22.0
4350,QLD,Hybrid,1183," $3,500 or more", 35-44 years,408,3500+,39.5
4350,QLD,Hybrid,1183, Total, 85 years and over,3283,0,85+
4350,QLD,Hybrid,1183, $400-$499, 20-24 years,516,449.5,22.0
4350,QLD,Hybrid,1183, Not stated, 75-84 years,686,0,79.5
